"Ortak veya garanti markasının yenilenmemesi nedeniyle açılan itirazda, önceki hak sahibinin koruma süresi bittikten sonra itiraz süresi ne kadardır?",Üç yıl.
Tescilli markanın yenilenmemesi sebebiyle marka başvurusuna önceki hak sahibi koruma süresi sona ermesinden itibaren _____ içinde itiraz edebilir (markanın kullanılmış olması şartıyla).,İki yıl.
Marka tescil tarihinden itibaren Türkiye'de ciddi biçimde kullanılmazsa iptal kararı verilebilmesi için geçmesi gereken kesintisiz süre nedir?,Beş yıl.
Marka rüçhan hakkı başvuru tarihinden itibaren kaç aylık süre içinde kullanılır?,Altı ay.
Sergide teşhir edilen bir marka için rüçhan hakkı süresi teşhir tarihinden itibaren kaç aydır?,Altı ay.
Marka rüçhan hakkı belgesinin kuruma sunulması için gereken süre başvuru tarihinden itibaren kaç aydır?,Üç ay.
Marka rüçhan başvurusu şekli eksiklik giderme süresi kaç aydır?,İki ay.
Yayımı yapılmış bir marka başvurusuna tescil edilmemesi gerektiğine ilişkin itiraz yayım tarihinden itibaren kaç ay içinde yapılmalıdır?,İki ay.
"Marka yayımına itiraz incelemesinde, itiraz edenin başvuru tarihinde markasının en az kaç yıldır tescilli olması durumunda kullanım ispatı talep edilebilir?",Beş yıl.
"Kurum kararlarına karşı itiraz, kararın bildirim tarihinden itibaren kaç ay içinde yapılmalıdır?",İki ay.
Marka tescil tarihinden itibaren kaç yıl geçmiş olması halinde markanın tescil durumu tamamlanmayan aşamadan etkilenmez?,İki yıl.
Tescilli bir markanın koruma süresi başvuru tarihinden itibaren kaç yıldır?,On yıl.
"Marka yenileme talebi, koruma süresinin sona erdiği tarihten önceki _____ içinde yapılır.",Altı ay.
Marka yenileme talebi ek ücret ödenmesi şartıyla koruma süresi bittikten sonra en fazla kaç ay içinde yapılabilir?,Altı ay.
"Marka sahibi, sonraki tarihli bir markanın kullanıldığını bildiği halde sessiz kalmışsa kaç yıl boyunca hükümsüzlük ileri süremez?",Beş yıl.
Marka iptal talebinden önceki kaç ay içinde gerçekleşen kullanım dikkate alınmaz?,Üç ay.
"Marka sahibi, iptal talebine ilişkin delillerini ve cevaplarını kuruma sunmak için kaç ay süreye sahiptir?",Bir ay.
Garanti markası veya ortak markanın teknik şartnamesindeki eksikliklerin giderilmesi için verilen süre ne kadardır?,Altı ay.
Menşe adı veya mahreç işareti kapsamına girmeyen bir ürünü geleneksel ürün adı olarak tanımlamak için en az kaç yıl kullanıldığı kanıtlanmalıdır?,Otuz yıl.
Coğrafi işaret veya geleneksel ürün adı başvurusu bültende yayımlandıktan sonra üçüncü kişiler kaç ay içinde itiraz edebilir?,Üç ay.
Coğrafi işaret veya geleneksel ürün adı tescil ücretinin ödenmesi için kararın bildiriminden itibaren tanınan süre nedir?,İki ay.
Coğrafi işaret veya geleneksel ürün adı tescilinde değişiklik talepleri yayımlandıktan sonra kaç ay içinde itiraz edilebilir?,Üç ay.
Coğrafi işaretin veya geleneksel ürün adının yayımlanan değişikliklerinin uygulanması yayım tarihinden itibaren en geç ne kadar sürer?,Bir yıl.
Coğrafi işaret veya geleneksel ürün adı denetim raporları Kuruma ne sıklıkla sunulur?,Yılda bir.
Coğrafi işaret denetim raporlarındaki eksikliklerin giderilmesi için verilen süre ne kadardır?,Altı ay.
Coğrafi işaret veya geleneksel ürün adı tescilinden vazgeçme beyanı bültendeki yayımı takip eden _____ içinde yapılır.,Üç ay.
"Coğrafi işaret hakkına tecavüz durumunda tescil ettiren dava açmazsa, kullanım hakkı sahipleri kaç ay sonra dava açabilir?",Üç ay.
Tasarımın yeniliğini ve ayırt edici niteliğini etkilemeyen kamuya sunma süresi rüçhan tarihinden önceki kaç aydır?,On iki ay.
Birleşik ürünün görünümüne bağımlı parçaların kullanımı tasarımın piyasaya ilk sürüldüğü tarihten kaç yıl sonra ihlal sayılmaz?,Üç yıl.
Tasarım rüçhan hakkı süresi başvuru tarihinden itibaren kaç aydır?,Altı ay.
Tasarım tescil başvurusuyla birlikte yayımın ertelenmesi en fazla kaç aylık bir süre için talep edilebilir?,Otuz ay.
Tasarım tesciline karşı kararın bildirim tarihinden itibaren itiraz süresi kaç aydır?,İki ay.
Üçüncü kişilerin tasarım tescilinin yayım tarihinden itibaren itiraz süresi kaç aydır?,Üç ay.
Tescilli tasarımların koruma süresi başvuru tarihinden itibaren kaç yıldır?,Beş yıl.
Tescilli tasarımların toplam koruma süresi yenilemelerle birlikte en fazla kaç yıla kadar uzatılabilir?,Yirmi beş yıl.
Tescilsiz tasarımların koruma süresi tasarımın kamuya ilk sunulduğu tarihten itibaren kaç yıldır?,Üç yıl.
Tasarım yenileme talebi koruma süresinin sona erdiği tarihten önceki kaç ay içinde yapılır?,Altı ay.
Tasarım gasbı davası tescilli tasarımlar için kamuya sunulduğu tarihten itibaren kaç yıl içinde ileri sürülmelidir?,Üç yıl.
"Tasarım hükümsüzlük talebi, tasarım koruma süresince veya sona ermesini izleyen kaç yıl içinde açılabilir?",Beş yıl.
Patent veya faydalı model verilmesini etkilemeyen açıklamalar (hoşgörü süresi) başvuru tarihinden önceki kaç ayı kapsar?,On iki ay.
Patent veya faydalı model başvurularında rüçhan hakkı süresi kaç aydır?,On iki ay.
Patent rüçhan hakkı talebinin belgelendirilmesi için başvuruyla birlikte veya başvurudan itibaren kaç ay süre verilir?,İki ay.
Patent başvurusu rüçhan tarihinden itibaren kaç ayın dolmasıyla bültende yayımlanır?,On sekiz ay.
Patent araştırma raporunun bildirim tarihinden itibaren kaç ay içinde inceleme talebinde bulunulmalıdır?,Üç ay.
Üçüncü kişiler patent verilmesi kararına bültende yayımlanmasından itibaren kaç ay içinde itiraz edebilir?,Altı ay.
Patente itiraz aşamasında patent sahibi görüşlerini veya değişikliklerini kaç ay içinde sunmalıdır?,Üç ay.
Patent koruma süresi başvuru tarihinden itibaren kaç yıldır?,Yirmi yıl.
Faydalı model koruma süresi başvuru tarihinden itibaren kaç yıldır?,On yıl.
Patent yıllık ücretleri vade tarihinden itibaren kaç ay içinde ek ücretle ödenebilir?,Altı ay.
Patent hakkının sona erdiğine ilişkin bildirim en geç ne zamana kadar yapılmalıdır?,Vade tarihinden başlayan bir yıllık sürenin bitimine kadar.
Faydalı model başvurusunun patent başvurusuna dönüştürülmesi en geç ne zamana kadar talep edilebilir?,Araştırma raporunun bildirimini takip eden üç ayın bitimine kadar.
"Hakkın yeniden tesisi talebi, uyulmamış olan sürenin bitiminden itibaren en geç _____ içinde yapılabilir.",Bir yıl.
"Hak sahipliğine ilişkin davada verilen karar kesinleştiğinde, davacı kaç ay içinde kendi başvurusunun kabul edilmesini isteyebilir?",Üç ay.
Kötüniyetli patent gasbı durumunda hakların iadesi talebi için süre sınırı nedir?,Patent koruma süresinin bitimine kadar.
"Patent gasbı davası açan hak sahibi, iyiniyetli kişilere davayı kaç ay içinde bildirmelidir?",Bir ay.
"İşçi, hizmet buluşunu işverene bildirdikten sonra işveren bildirimdeki eksikliği kaç ay içinde bildirmelidir?",İki ay.
"İşveren, çalışanının bildirdiği hizmet buluşu üzerinde tam veya kısmi hak talep etmek için kaç ay içinde yazılı bildirim yapmalıdır?",Dört ay.
Çalışan buluşuna ilişkin bedel hakkındaki itiraz en geç ne zamana kadar yapılır?,İş sözleşmesinin bitiminden itibaren altı ay içinde.
"İşveren, buluşun serbest buluş olmadığına ilişkin itirazını bildirimi aldığı tarihten itibaren kaç ay içinde yapmalıdır?",Üç ay.
Kamu kurumlarınca desteklenen projelerde ortaya çıkan buluşların sahipliği için tercih bildirimi kaç yıl içinde yapılmalıdır?,Bir yıl.
Ek patent başvurusu asıl patentten bağımsız hale dönüştürülmek istenirse bildirim tarihinden itibaren kaç ay içinde talep edilmelidir?,Üç ay.
Gizli patent kararı verilmesi veya süresinin uzatılması için Kuruma bildirim süresi kaç aydır?,Üç ay.
"Zorunlu lisans talebinde mahkeme, patent sahibine görüşlerini sunması için kaç ay süre verir?",Bir ay.
Patentte kullanılmama nedeniyle zorunlu lisans verilebilmesi için patentin verilmesi kararının yayımından itibaren kaç yıl geçmelidir?,Üç yıl.
Patent hükümsüzlüğü davası patent hakkının sona ermesini izleyen kaç yıl içinde açılabilir?,Beş yıl.
Faydalı model başvurusunda eksikliklerin giderilmesi için başvuru sahibine tanınan süre kaç aydır?,İki ay.
Faydalı model araştırma raporuna itiraz süresi raporun yayımlanmasından itibaren kaç aydır?,Üç ay.
Satışın hak sahibine bildirildiği tarihten itibaren önalım hakkı kaç ay içinde kullanılmalıdır?,Üç ay.
Önalım hakkı her halükarda satışın üzerinden kaç yıl geçmekle düşer?,İki yıl.
Sınai mülkiyet tecavüz davalarında kabul edilen ilan hakkı kararın kesinleşmesinden itibaren kaç ay içinde kullanılmalıdır?,Üç ay.
"Elektronik ortamda tebliğ, muhatabın posta kutusuna girdiği tarihi izleyen _____ sonunda yapılmış sayılır.",Onuncu gün.
"İlanen tebligat, bülten yayım tarihinden kaç gün sonra yapılmış sayılır?",Yedi gün.
Suç eşyalarının imhası kararı kesinleşmişse imha kararı kaç ay içinde yerine getirilmelidir?,Bir ay.
"Marka yenileme talebi yapılmaması durumunda, marka koruma süresi bittikten kaç yıl sonra üçüncü kişilerce tescil edilebilir?",İki yıl (önceki sahibin itirazı yoksa).
Faydalı modelin hükümsüzlüğü davası hakkın sona ermesini izleyen kaç yıl içinde açılabilir?,Beş yıl.
Araştırma talebinde bulunma süresi patent başvuru tarihinden itibaren kaç aydır?,On iki ay.
Coğrafi işaret tescilinde Kurum tarafından istenen eksiklik giderme süresi kaç aydır?,Altı ay.
Marka başvurusunda şekli eksiklik giderme süresi kaç aydır?,İki ay.
Patent inceleme raporuna göre değişiklik yapılması için tanınan süre kaç aydır?,İki ay.
İşçi buluşu bedeli teklifine karşı işçi kaç ay içinde itiraz edebilir?,İki ay.